Art;Modell;Speicher GB;Anbieter;Anbietertyp;Tarif;Band;Zustand;Zuzahlung EUR;Tarif/Monat EUR;Geräterate EUR;Bündel/Monat EUR;Laufzeit Monate;Anschlusspreis EUR;Kosten über 24 Monate EUR;Abgerufen am;Quelle;SKU-ID
Bündel;Galaxy Z Flip8;256;Telekom;netzbetreiber;MagentaMobil S;Klein;neu;99,00;39,95;31,60;;36;39,95;2235,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-flip8/pink-256-gb?tariffId=MF_17785&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-flip8-256gb-rosa
Bündel;Galaxy Z Flip8;256;Telekom;netzbetreiber;MagentaMobil XL;;neu;99,00;84,95;23,30;;36;39,95;3016,55;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-flip8/pink-256-gb?tariffId=MF_17803&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-flip8-256gb-rosa
Bündel;Galaxy Z Flip8;256;Telekom;netzbetreiber;MagentaMobil XS;Klein;neu;99,00;29,95;31,60;;36;39,95;1995,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-flip8/pink-256-gb?tariffId=MF_17779&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-flip8-256gb-rosa
Bündel;Galaxy Z Fold8;256;Telekom;netzbetreiber;MagentaMobil L;Groß;neu;299,00;59,95;38,30;;36;39,95;3156,55;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?tariffId=MF_17797&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-256gb-cream
Bündel;Galaxy Z Fold8;256;Telekom;netzbetreiber;MagentaMobil M;Klein;neu;299,00;49,95;41,10;;36;39,95;3017,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?tariffId=MF_17791&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-256gb-cream
Bündel;Galaxy Z Fold8;256;Telekom;netzbetreiber;MagentaMobil S;Klein;neu;299,00;39,95;43,80;;36;39,95;2874,55;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?tariffId=MF_17785&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-256gb-cream
Bündel;Galaxy Z Fold8;256;Telekom;netzbetreiber;MagentaMobil XL;;neu;299,00;84,95;35,50;;36;39,95;3655,75;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?tariffId=MF_17803&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-256gb-cream
Bündel;Galaxy Z Fold8;256;Telekom;netzbetreiber;MagentaMobil XS;Klein;neu;299,00;29,95;43,80;;36;39,95;2634,55;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8/cream-256-gb?tariffId=MF_17779&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-256gb-cream
Bündel;Galaxy Z Fold8 Ultra;256;Telekom;netzbetreiber;MagentaMobil L;Groß;neu;299,00;59,95;43,30;;36;39,95;3336,55;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?tariffId=MF_17797&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
Bündel;Galaxy Z Fold8 Ultra;256;Telekom;netzbetreiber;MagentaMobil M;Klein;neu;299,00;49,95;46,10;;36;39,95;3197,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?tariffId=MF_17791&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
Bündel;Galaxy Z Fold8 Ultra;256;Telekom;netzbetreiber;MagentaMobil S;Klein;neu;399,00;39,95;46,10;;36;39,95;3057,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?tariffId=MF_17785&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
Bündel;Galaxy Z Fold8 Ultra;256;Telekom;netzbetreiber;MagentaMobil XL;;neu;299,00;84,95;40,50;;36;39,95;3835,75;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?tariffId=MF_17803&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
Bündel;Galaxy Z Fold8 Ultra;256;Telekom;netzbetreiber;MagentaMobil XS;Klein;neu;399,00;29,95;46,10;;36;39,95;2817,35;2026-09-15;https://www.telekom.de/shop/geraet/samsung/samsung-galaxy-z-fold8-ultra/violet-shadow-256-gb?tariffId=MF_17779&categoryId=smartphones&forwardTradeInApplied=false;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
Bündel;Xiaomi 17T Pro;512;Telekom;netzbetreiber;MagentaMobil L;Groß;neu;1,00;59,95;14,30;;36;39,95;1994,55;2026-09-09;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?tariffId=MF_17797&categoryId=smartphones;xiaomi-17t-pro-512gb-schwarz
Bündel;Xiaomi 17T Pro;512;Telekom;netzbetreiber;MagentaMobil M;Klein;neu;1,00;49,95;17,10;;36;39,95;1855,35;2026-09-09;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?tariffId=MF_17791&categoryId=smartphones;xiaomi-17t-pro-512gb-schwarz
Bündel;Xiaomi 17T Pro;512;Telekom;netzbetreiber;MagentaMobil S;Klein;neu;1,00;39,95;19,90;;36;39,95;1716,15;2026-09-09;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?tariffId=MF_17785&categoryId=smartphones;xiaomi-17t-pro-512gb-schwarz
Bündel;Xiaomi 17T Pro;512;Telekom;netzbetreiber;MagentaMobil XL;;neu;1,00;84,95;11,60;;36;39,95;2497,35;2026-09-09;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?tariffId=MF_17803&categoryId=smartphones;xiaomi-17t-pro-512gb-schwarz
Bündel;Xiaomi 17T Pro;512;Telekom;netzbetreiber;MagentaMobil XS;Klein;neu;1,00;29,95;19,90;;36;39,95;1476,15;2026-09-09;https://www.telekom.de/shop/geraet/xiaomi/xiaomi-17t-pro/black-512-gb?tariffId=MF_17779&categoryId=smartphones;xiaomi-17t-pro-512gb-schwarz
Bündel;iPhone 15;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;29,25;;24;0,00;1949,80;2026-09-14;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-128gb-schwarz
Bündel;iPhone 15;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;58,50;;12;0,00;1709,80;2026-09-14;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-128gb-schwarz
Bündel;iPhone 15;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;19,50;;36;0,00;1469,80;2026-09-14;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-128gb-schwarz
Bündel;iPhone 15;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;34,50;;24;0,00;2075,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-256gb-schwarz
Bündel;iPhone 15;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;69,00;;12;0,00;1835,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-256gb-schwarz
Bündel;iPhone 15;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;23,00;;36;0,00;1595,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-15.html;apple-iphone-15-256gb-schwarz
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;40,50;;24;0,00;2219,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-blau
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;81,00;;12;0,00;1979,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-blau
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;27,00;;36;0,00;1739,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-blau
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;40,50;;24;0,00;2219,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-blaugruen
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;27,00;;36;0,00;1739,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-blaugruen
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;40,50;;24;0,00;2219,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-rosa
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;81,00;;12;0,00;1979,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-rosa
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;23,00;;36;0,00;1595,80;2026-09-11;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-rosa
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;40,50;;24;0,00;2219,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-schwarz
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;81,00;;12;0,00;1979,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-schwarz
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;27,00;;36;0,00;1739,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-schwarz
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;40,50;;24;0,00;2219,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-weiss
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;69,00;;12;0,00;1835,80;2026-09-11;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-weiss
Bündel;iPhone 16;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;27,00;;36;0,00;1739,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-16.html;apple-iphone-16-128gb-weiss
Bündel;iPhone 16 Plus;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;0,99;51,95;39,00;;24;0,00;2183,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16-plus.html;apple-iphone-16-plus-128gb-schwarz
Bündel;iPhone 16 Plus;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;0,99;41,95;78,00;;12;0,00;1943,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16-plus.html;apple-iphone-16-plus-128gb-schwarz
Bündel;iPhone 16 Plus;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;0,99;31,95;26,00;;36;0,00;1703,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16-plus.html;apple-iphone-16-plus-128gb-schwarz
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;27,75;;24;0,00;1913,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-schwarz
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;55,50;;12;0,00;1673,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-schwarz
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;16,00;;36;0,00;1343,80;2026-09-06;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-schwarz
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;27,75;;24;0,00;1913,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-weiss
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;55,50;;12;0,00;1673,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-weiss
Bündel;iPhone 16e;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;18,50;;36;0,00;1433,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-16e.html;apple-iphone-16e-128gb-weiss
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;2327,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-gruen
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;2087,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-gruen
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;1847,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-gruen
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;2327,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-nebelblau
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;2087,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-nebelblau
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;1847,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-nebelblau
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;2327,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-schwarz
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;2087,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-schwarz
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;1847,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-schwarz
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;2327,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-violett
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;2087,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-violett
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;1847,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-violett
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;2327,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-weiss
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;2087,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-weiss
Bündel;iPhone 17;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;0,99;31,95;26,00;;36;0,00;1703,79;2026-09-06;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-256gb-weiss
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-gruen
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-gruen
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-gruen
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-nebelblau
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-nebelblau
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-nebelblau
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-schwarz
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-schwarz
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-schwarz
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;49,50;;24;0,00;2435,80;2026-09-06;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-violett
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-violett
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-violett
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-weiss
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;99,00;;12;0,00;2195,80;2026-09-11;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-weiss
Bündel;iPhone 17;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17.html;apple-iphone-17-512gb-weiss
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;70,50;;24;0,00;2939,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-cosmic-orange
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;141,00;;12;0,00;2699,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-cosmic-orange
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;47,00;;36;0,00;2459,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-cosmic-orange
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;70,50;;24;0,00;2939,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-tiefblau
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;141,00;;12;0,00;2699,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-tiefblau
Bündel;iPhone 17 Pro;1024;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;47,00;;36;0,00;2459,80;2026-09-11;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-1024gb-tiefblau
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;49,50;;24;0,00;2435,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-cosmic-orange
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;99,00;;12;0,00;2195,80;2026-09-11;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-cosmic-orange
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;33,00;;36;0,00;1955,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-cosmic-orange
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;49,50;;24;0,00;2435,80;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-silber
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;99,00;;12;0,00;2195,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-silber
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;33,00;;36;0,00;1955,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-silber
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;49,50;;24;0,00;2435,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-tiefblau
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;99,00;;12;0,00;2195,80;2026-09-16;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-tiefblau
Bündel;iPhone 17 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;33,00;;36;0,00;1955,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-256gb-tiefblau
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;0,99;51,95;60,00;;24;0,00;2687,79;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-cosmic-orange
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;0,99;41,95;120,00;;12;0,00;2447,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-cosmic-orange
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;0,99;51,95;60,00;;24;0,00;2687,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-silber
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;0,99;41,95;120,00;;12;0,00;2447,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-silber
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;0,99;31,95;40,00;;36;0,00;2207,79;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-silber
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;0,99;51,95;60,00;;24;0,00;2687,79;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-tiefblau
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;0,99;41,95;120,00;;12;0,00;2447,79;2026-09-20;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-tiefblau
Bündel;iPhone 17 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;0,99;31,95;40,00;;36;0,00;2207,79;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro.html;apple-iphone-17-pro-512gb-tiefblau
Bündel;iPhone 17 Pro Max;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html;apple-iphone-17-pro-max-256gb-cosmic-orange
Bündel;iPhone 17 Pro Max;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html;apple-iphone-17-pro-max-256gb-cosmic-orange
Bündel;iPhone 17 Pro Max;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;37,00;;36;0,00;2099,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html;apple-iphone-17-pro-max-256gb-cosmic-orange
Bündel;iPhone 17 Pro Max;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;55,50;;24;0,00;2579,80;2026-09-15;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html;apple-iphone-17-pro-max-256gb-silber
Bündel;iPhone 17 Pro Max;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;111,00;;12;0,00;2339,80;2026-09-21;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html;apple-iphone-17-pro-max-256gb-silber
